index,max_temp,min_temp,wind_speed,wind_temp,rain,hum,visibility,clouds,chaleur_index,rosee,pressure,sunrise,sunset,holiday,weekday,workday,avg_temp,string_date,year,month,day,wkday,casual,registered,cnt,atemp
2011-01-20,3.0,-3.0,3.611111111111111,-8.0,1.0,0.91,9.875,58.0,3.0,0.0,1022.0,7.0,17.0,0.0,3.0,1.0,0.0,2011/01/20,2011,1,20,3,81,1834,1915,-0.8431370576031707
2011-01-21,1.0,-6.0,10.277777777777777,-14.0,4.0,0.94,9.25,34.0,1.0,1.0,1017.0,7.0,17.0,0.0,4.0,1.0,-2.5,2011/01/21,2011,1,21,4,73,1464,1537,-6.37969224044946
2011-01-22,0.0,-4.0,5.277777777777778,-9.0,1.0,0.81,9.875,30.0,0.0,0.0,1021.0,7.0,17.0,0.0,5.0,1.0,-2.0,2011/01/22,2011,1,22,5,93,888,981,-3.995044877928896
2011-01-23,,-7.0,6.666666666666666,-12.0,0.0,0.66,10.0,9.0,,,1029.0,7.0,17.0,0.0,6.0,0.0,-7.0,2011/01/23,2011,1,23,6,150,836,986,-10.392626443967435
2011-01-24,0.0,-5.0,3.611111111111111,-6.0,,0.71,10.0,17.0,0.0,,1032.0,7.0,17.0,0.0,0.0,0.0,-2.5,2011/01/24,2011,1,24,0,86,1328,1414,-3.6142098024008096
2011-01-25,5.0,-3.0,2.2222222222222223,-6.0,0.0,0.88,10.0,23.0,5.0,0.0,1026.0,7.0,17.0,0.0,1.0,1.0,1.0,2011/01/25,2011,1,25,1,186,1796,1982,1.2725131829533738
2011-01-26,1.0,1.0,6.388888888888888,-5.0,29.0,0.98,5.625,92.0,1.0,1.0,1017.0,7.0,17.0,0.0,2.0,1.0,1.0,2011/01/26,2011,1,26,2,34,469,503,-1.022812254043968
2011-01-27,3.0,-4.0,5.833333333333333,-10.0,1.0,0.81,10.0,19.0,3.0,1.0,1015.0,7.0,17.0,0.0,3.0,1.0,-0.5,2011/01/27,2011,1,27,3,15,415,430,-2.5303612179532493
2011-01-28,1.0,0.0,3.0555555555555554,-3.0,3.0,0.99,7.75,63.0,1.0,1.0,1013.0,7.0,17.0,0.0,4.0,1.0,0.5,2011/01/28,2011,1,28,4,38,1127,1165,0.07292842788034365
2011-01-29,4.0,-2.0,5.833333333333333,-3.0,0.0,0.95,8.0,34.0,4.0,3.0,1015.0,7.0,17.0,0.0,5.0,1.0,1.0,2011/01/29,2011,1,29,5,123,974,1097,-0.8094669742795999
2011-01-30,3.0,-2.0,5.0,-7.0,0.0,0.95,8.0,26.0,3.0,0.0,1028.0,7.0,17.0,0.0,6.0,0.0,0.5,2011/01/30,2011,1,30,6,140,953,1093,-1.0221969717989574
2011-01-31,3.0,-2.0,2.5,-4.0,1.0,0.82,9.0,65.0,3.0,0.0,1030.0,7.0,17.0,0.0,0.0,0.0,0.5,2011/01/31,2011,1,31,0,42,1459,1501,0.49500011144741496
2011-02-01,3.0,-1.0,3.611111111111111,-6.0,7.0,0.91,7.5,47.0,3.0,1.0,1025.0,7.0,17.0,0.0,1.0,1.0,1.0,2011/02/01,2011,2,1,1,47,1313,1360,0.26529204031588377
2011-02-02,9.0,4.0,7.777777777777778,1.0,25.0,1.0,7.5,54.0,9.0,9.0,1021.0,7.0,17.0,0.0,2.0,1.0,6.5,2011/02/02,2011,2,2,2,72,1452,1524,4.951269604556295
2011-02-03,1.0,-6.0,6.111111111111111,-12.0,0.0,0.88,10.0,13.0,1.0,0.0,1031.0,7.0,17.0,0.0,3.0,1.0,-2.5,2011/02/03,2011,2,3,3,61,1484,1545,-4.94734460064705
2011-02-04,5.0,-4.0,2.5,-5.0,0.0,0.82,10.0,33.0,5.0,1.0,1029.0,7.0,17.0,0.0,4.0,1.0,0.5,2011/02/04,2011,2,4,4,88,1617,1705,0.49500011144741496
2011-02-05,3.0,0.0,3.611111111111111,-3.0,4.0,0.99,3.625,80.0,3.0,3.0,1018.0,7.0,17.0,0.0,5.0,1.0,1.5,2011/02/05,2011,2,5,5,100,905,1005,0.8195065892754119
2011-02-06,7.0,-2.0,3.888888888888889,-7.0,1.0,0.94,10.0,20.0,7.0,4.0,1018.0,7.0,17.0,0.0,6.0,0.0,2.5,2011/02/06,2011,2,6,6,354,1266,1620,1.7759055041809892
2011-02-07,8.0,-2.0,2.7777777777777777,-4.0,0.0,0.97,4.25,45.0,8.0,6.0,1018.0,7.0,17.0,0.0,0.0,0.0,3.0,2011/02/07,2011,2,7,0,120,1586,1706,2.9961142681403174
2011-02-08,4.0,-1.0,9.722222222222221,-8.0,4.0,0.93,8.25,40.0,4.0,4.0,1026.0,7.0,17.0,0.0,1.0,1.0,1.5,2011/02/08,2011,2,8,1,64,1460,1524,-1.4526811515766545
2011-02-09,3.0,-5.0,3.888888888888889,-9.0,1.0,0.59,10.0,42.0,3.0,0.0,1028.0,7.0,17.0,0.0,2.0,1.0,-1.0,2011/02/09,2011,2,9,2,52,1545,1597,-2.1239244017877295
2011-02-10,0.0,-5.0,6.666666666666666,-12.0,2.0,0.73,9.375,17.0,0.0,,1023.0,7.0,17.0,0.0,3.0,1.0,-2.5,2011/02/10,2011,2,10,3,46,1488,1534,-5.1788516581593065
2011-02-11,9.0,-6.0,2.2222222222222223,-9.0,0.0,0.82,10.0,2.0,9.0,,1023.0,7.0,17.0,0.0,4.0,1.0,1.5,2011/02/11,2011,2,11,4,148,1591,1739,1.8085310224284274
2011-02-12,7.0,-3.0,8.61111111111111,-8.0,,0.57,10.0,18.0,7.0,0.0,1022.0,7.0,17.0,0.0,5.0,1.0,2.0,2011/02/12,2011,2,12,5,288,1183,1471,-0.5639808358117837
2011-02-13,10.0,-1.0,6.944444444444445,-6.0,0.0,0.87,10.0,29.0,10.0,3.0,1023.0,7.0,17.0,0.0,6.0,0.0,4.5,2011/02/13,2011,2,13,6,397,1192,1589,2.8463734509257974
2011-02-14,13.0,2.0,10.0,-2.0,1.0,0.84,9.875,6.0,13.0,5.0,1015.0,7.0,17.0,0.0,0.0,0.0,7.5,2011/02/14,2011,2,14,0,208,1698,1906,5.6449763248745075
2011-02-15,7.0,-3.0,5.555555555555555,-9.0,0.0,0.79,10.0,2.0,7.0,0.0,1031.0,7.0,17.0,0.0,1.0,1.0,2.0,2011/02/15,2011,2,15,1,139,1669,1808,0.4468563367237244
2011-02-16,11.0,-1.0,6.666666666666666,-6.0,,0.75,10.0,24.0,11.0,4.0,1030.0,6.0,17.0,0.0,2.0,1.0,5.0,2011/02/16,2011,2,16,2,218,1890,2108,3.5107729848542437
2011-02-17,17.0,3.0,3.888888888888889,0.0,,0.94,9.0,25.0,17.0,11.0,1023.0,6.0,17.0,0.0,3.0,1.0,10.0,2011/02/17,2011,2,17,3,258,2211,2469,10.132683874113958
2011-02-18,22.0,10.0,6.666666666666666,8.0,,0.89,10.0,6.0,24.0,11.0,1016.0,6.0,17.0,0.0,4.0,1.0,16.0,2011/02/18,2011,2,18,4,578,2344,2922,16.25555579460745
2011-02-19,10.0,6.0,13.055555555555555,1.0,,0.38,10.0,0.0,10.0,0.0,1022.0,6.0,17.0,0.0,5.0,1.0,8.0,2011/02/19,2011,2,19,5,532,1102,1634,5.725831178890227
2011-02-20,9.0,-1.0,4.444444444444445,-6.0,0.0,0.63,10.0,16.0,9.0,0.0,1027.0,6.0,17.0,0.0,6.0,0.0,4.0,2011/02/20,2011,2,20,6,639,1173,1812,3.1846945625225023
2011-02-21,12.0,6.0,5.833333333333333,3.0,6.0,0.66,8.0,87.0,12.0,4.0,1013.0,6.0,17.0,1.0,0.0,0.0,9.0,2011/02/21,2011,2,21,0,195,910,1105,8.368635658646532
2011-02-22,1.0,-4.0,5.0,-10.0,6.0,0.87,8.375,54.0,1.0,0.0,1025.0,6.0,17.0,0.0,1.0,1.0,-1.5,2011/02/22,2011,2,22,1,73,1368,1441,-3.2911049046328085
2011-02-23,10.0,0.0,2.2222222222222223,-3.0,0.0,0.67,10.0,3.0,10.0,0.0,1029.0,6.0,17.0,0.0,2.0,1.0,5.0,2011/02/23,2011,2,23,2,139,1769,1908,5.560655898753798
2011-02-24,12.0,0.0,6.111111111111111,-3.0,2.0,0.74,9.75,37.0,12.0,8.0,1027.0,6.0,17.0,0.0,3.0,1.0,6.0,2011/02/24,2011,2,24,3,100,1701,1801,4.837777101472941
2011-02-25,16.0,6.0,13.88888888888889,4.0,5.0,0.99,8.375,58.0,16.0,12.0,1019.0,6.0,17.0,0.0,4.0,1.0,11.0,2011/02/25,2011,2,25,4,120,1334,1454,9.279435206221947
2011-02-26,7.0,1.0,4.722222222222222,0.0,0.0,0.77,10.0,16.0,7.0,1.0,1025.0,6.0,17.0,0.0,5.0,1.0,4.0,2011/02/26,2011,2,26,5,424,1544,1968,3.063622404373604
2011-02-27,14.0,4.0,2.2222222222222223,2.0,0.0,0.78,10.0,19.0,14.0,5.0,1017.0,6.0,17.0,0.0,6.0,0.0,9.0,2011/02/27,2011,2,27,6,694,1707,2401,9.848798614554223
2011-02-28,21.0,8.0,8.333333333333334,7.0,59.0,0.97,7.125,65.0,21.0,16.0,1014.0,6.0,18.0,0.0,0.0,0.0,14.5,2011/02/28,2011,2,28,0,81,1358,1439,14.240873073293612
2011-03-01,13.0,1.0,5.555555555555555,-4.0,0.0,0.61,10.0,1.0,13.0,1.0,1028.0,6.0,18.0,0.0,1.0,1.0,7.0,2011/03/01,2011,3,1,1,137,1706,1843,6.162728730828408
2011-03-02,14.0,1.0,6.666666666666666,-3.0,,0.83,10.0,2.0,14.0,1.0,1030.0,6.0,18.0,0.0,2.0,1.0,7.5,2011/03/02,2011,3,2,2,231,1896,2127,6.407314532525428
2011-03-03,5.0,-2.0,5.0,-7.0,,0.49,10.0,3.0,5.0,0.0,1039.0,6.0,18.0,0.0,3.0,1.0,1.5,2011/03/03,2011,3,3,3,123,1554,1677,0.11225699461796723
2011-03-04,9.0,1.0,5.277777777777778,-2.0,,0.76,10.0,15.0,9.0,2.0,1037.0,6.0,18.0,0.0,4.0,1.0,5.0,2011/03/04,2011,3,4,4,214,1722,1936,3.9773297055366683
2011-03-05,17.0,4.0,6.666666666666666,1.0,0.0,0.98,8.75,50.0,17.0,11.0,1031.0,6.0,18.0,0.0,5.0,1.0,10.5,2011/03/05,2011,3,5,5,640,1433,2073,9.883164389730847
2011-03-06,15.0,12.0,6.666666666666666,10.0,35.0,0.97,6.5,91.0,15.0,14.0,1019.0,6.0,18.0,0.0,6.0,0.0,13.5,2011/03/06,2011,3,6,6,114,490,604,13.359014246936265
2011-03-07,7.0,0.0,8.333333333333334,-6.0,3.0,0.69,8.875,25.0,7.0,0.0,1028.0,6.0,18.0,0.0,0.0,0.0,3.5,2011/03/07,2011,3,7,0,243,1624,1867,1.2813361625913167
2011-03-08,9.0,1.0,3.611111111111111,-2.0,0.0,0.75,10.0,9.0,9.0,1.0,1035.0,6.0,18.0,0.0,1.0,1.0,5.0,2011/03/08,2011,3,8,1,315,1808,2123,4.699008431992105
2011-03-09,10.0,2.0,6.111111111111111,-2.0,1.0,0.93,9.0,68.0,10.0,6.0,1034.0,6.0,18.0,0.0,2.0,1.0,6.0,2011/03/09,2011,3,9,2,191,1690,1881,4.837777101472941
2011-03-10,14.0,10.0,8.88888888888889,7.0,25.0,0.98,7.5,100.0,14.0,13.0,1023.0,6.0,18.0,0.0,3.0,1.0,12.0,2011/03/10,2011,3,10,3,46,574,620,11.19917480786823
2011-03-11,11.0,6.0,5.0,3.0,1.0,0.8,10.0,52.0,11.0,6.0,1014.0,6.0,18.0,0.0,4.0,1.0,8.5,2011/03/11,2011,3,11,4,246,1725,1971,8.053434759536444
2011-03-12,14.0,2.0,7.5,-3.0,0.0,0.78,10.0,11.0,14.0,6.0,1017.0,6.0,18.0,0.0,5.0,1.0,8.0,2011/03/12,2011,3,12,5,724,1408,2132,6.775354381948085
2011-03-13,13.0,8.0,5.833333333333333,6.0,,0.82,10.0,5.0,13.0,5.0,1025.0,6.0,18.0,0.0,6.0,0.0,10.5,2011/03/13,2011,3,13,6,979,1434,2413,10.089529902320182
2011-03-14,11.0,4.0,4.166666666666667,1.0,0.0,0.82,10.0,11.0,11.0,1.0,1031.0,6.0,18.0,0.0,0.0,0.0,7.5,2011/03/14,2011,3,14,0,359,1684,2043,7.2312717901660415
2011-03-15,12.0,6.0,6.111111111111111,4.0,1.0,0.83,9.0,26.0,12.0,5.0,1031.0,6.0,18.0,0.0,1.0,1.0,9.0,2011/03/15,2011,3,15,1,289,1757,2046,8.291349466927056
2011-03-16,16.0,8.0,4.722222222222222,6.0,22.0,0.96,8.375,59.0,16.0,9.0,1022.0,6.0,18.0,0.0,2.0,1.0,12.0,2011/03/16,2011,3,16,2,321,1866,2187,12.101896089300723
2011-03-17,18.0,6.0,3.888888888888889,5.0,0.0,0.9,10.0,11.0,18.0,8.0,1026.0,6.0,18.0,0.0,3.0,1.0,12.0,2011/03/17,2011,3,17,3,423,2313,2736,12.361158106096081
2011-03-18,22.0,9.0,6.944444444444445,7.0,,0.81,10.0,4.0,25.0,13.0,1020.0,6.0,18.0,0.0,4.0,1.0,15.5,2011/03/18,2011,3,18,4,883,2344,3227,15.629872623529627
2011-03-19,15.0,10.0,6.388888888888888,7.0,,0.68,10.0,26.0,15.0,10.0,1032.0,6.0,18.0,0.0,5.0,1.0,12.5,2011/03/19,2011,3,19,5,1423,1689,3112,12.259360313995128
2011-03-20,11.0,5.0,2.7777777777777777,2.0,0.0,0.71,10.0,14.0,11.0,3.0,1037.0,6.0,18.0,0.0,6.0,0.0,8.0,2011/03/20,2011,3,20,6,1047,1421,2468,8.438172955180425
2011-03-21,21.0,7.0,7.5,3.0,2.0,0.82,9.0,44.0,21.0,15.0,1030.0,6.0,18.0,0.0,0.0,0.0,14.0,2011/03/21,2011,3,21,0,401,1672,2073,13.788362667547682
2011-03-22,17.0,10.0,5.0,8.0,0.0,0.8,10.0,43.0,17.0,12.0,1017.0,6.0,18.0,0.0,1.0,1.0,13.5,2011/03/22,2011,3,22,1,460,2235,2695,13.725704591621074
2011-03-23,11.0,8.0,6.388888888888888,6.0,2.0,0.84,8.875,95.0,11.0,9.0,1014.0,6.0,18.0,0.0,2.0,1.0,9.5,2011/03/23,2011,3,23,2,203,1914,2117,8.794445731028404
2011-03-24,7.0,3.0,5.0,-1.0,7.0,0.91,9.375,80.0,7.0,5.0,1015.0,6.0,18.0,0.0,3.0,1.0,5.0,2011/03/24,2011,3,24,3,166,1693,1859,4.082845877077206
2011-03-25,9.0,1.0,3.611111111111111,-2.0,0.0,0.7,10.0,17.0,9.0,0.0,1018.0,6.0,18.0,0.0,4.0,1.0,5.0,2011/03/25,2011,3,25,4,300,1899,2199,4.699008431992105
2011-03-26,8.0,1.0,4.166666666666667,-3.0,0.0,0.65,10.0,11.0,8.0,0.0,1019.0,6.0,18.0,0.0,5.0,1.0,4.5,2011/03/26,2011,3,26,5,981,1514,2495,3.8721522778126105
2011-03-27,9.0,-1.0,2.7777777777777777,-5.0,6.0,0.88,8.625,38.0,9.0,2.0,1018.0,6.0,18.0,0.0,6.0,0.0,4.0,2011/03/27,2011,3,27,6,472,1220,1692,4.08452600554834
2011-03-28,8.0,0.0,4.722222222222222,-5.0,0.0,0.56,10.0,9.0,8.0,0.0,1022.0,6.0,18.0,0.0,0.0,0.0,4.0,2011/03/28,2011,3,28,0,222,1798,2020,3.063622404373604
2011-03-29,12.0,0.0,4.722222222222222,-4.0,0.0,0.63,10.0,4.0,12.0,0.0,1025.0,5.0,18.0,0.0,1.0,1.0,6.0,2011/03/29,2011,3,29,1,317,2103,2420,5.3231908256053835
2011-03-30,8.0,5.0,3.888888888888889,1.0,11.0,0.87,8.875,72.0,8.0,3.0,1024.0,5.0,18.0,0.0,2.0,1.0,6.5,2011/03/30,2011,3,30,2,168,1360,1528,6.232853968145237
2011-03-31,6.0,3.0,3.333333333333333,0.0,6.0,0.92,5.5,100.0,6.0,4.0,1012.0,5.0,18.0,0.0,3.0,1.0,4.5,2011/03/31,2011,3,31,3,179,1495,1674,4.294594081258332
2011-04-01,9.0,4.0,7.222222222222222,0.0,4.0,0.89,8.5,71.0,9.0,4.0,1005.0,5.0,18.0,0.0,4.0,1.0,6.5,2011/04/01,2011,4,1,4,307,1909,2216,5.095174077077844
2011-04-02,10.0,3.0,4.722222222222222,1.0,2.0,0.8,9.25,25.0,10.0,3.0,1011.0,5.0,18.0,0.0,5.0,1.0,6.5,2011/04/02,2011,4,2,5,898,1354,2252,5.888082930913328
2011-04-03,13.0,3.0,5.277777777777778,0.0,0.0,0.83,10.0,26.0,13.0,4.0,1019.0,5.0,18.0,0.0,6.0,0.0,8.0,2011/04/03,2011,4,3,6,1651,1597,3248,7.3940616698790524
2011-04-04,26.0,10.0,9.722222222222221,7.0,0.0,0.66,10.0,13.0,26.0,14.0,1012.0,5.0,18.0,0.0,0.0,0.0,18.0,2011/04/04,2011,4,4,0,734,2374,3108,18.21596976268542
2011-04-05,20.0,6.0,9.444444444444445,2.0,13.0,0.84,9.125,48.0,20.0,16.0,1015.0,5.0,18.0,0.0,1.0,1.0,13.0,2011/04/05,2011,4,5,1,167,1619,1786,12.297157530618376
2011-04-06,16.0,6.0,7.777777777777778,3.0,0.0,0.75,10.0,9.0,16.0,4.0,1020.0,5.0,18.0,0.0,2.0,1.0,11.0,2011/04/06,2011,4,6,2,413,2384,2797,10.225399394220556
2011-04-07,20.0,10.0,3.611111111111111,10.0,0.0,0.7,10.0,27.0,20.0,9.0,1021.0,5.0,18.0,0.0,3.0,1.0,15.0,2011/04/07,2011,4,7,3,571,2562,3133,15.78329941118266
2011-04-08,9.0,6.0,5.0,3.0,22.0,0.9,7.75,81.0,9.0,7.0,1023.0,5.0,18.0,0.0,4.0,1.0,7.5,2011/04/08,2011,4,8,4,172,1295,1467,6.9189807931195215
2011-04-09,11.0,6.0,3.611111111111111,3.0,2.0,0.92,7.875,100.0,11.0,10.0,1024.0,5.0,18.0,0.0,5.0,1.0,8.5,2011/04/09,2011,4,9,5,879,1575,2454,8.578510274708798
2011-04-10,20.0,12.0,3.611111111111111,11.0,1.0,0.98,7.75,85.0,20.0,17.0,1019.0,5.0,18.0,0.0,6.0,0.0,16.0,2011/04/10,2011,4,10,6,1188,1704,2892,16.891728509101714
2011-04-11,27.0,16.0,7.5,16.0,0.0,0.94,9.875,27.0,28.0,19.0,1013.0,5.0,18.0,0.0,0.0,0.0,21.5,2011/04/11,2011,4,11,0,854,2487,3341,22.554623024547183
2011-04-12,21.0,12.0,8.88888888888889,10.0,4.0,0.94,8.25,92.0,24.0,15.0,1009.0,5.0,18.0,0.0,1.0,1.0,16.5,2011/04/12,2011,4,12,1,257,1768,2025,16.526803339184188
2011-04-13,14.0,10.0,5.833333333333333,8.0,8.0,0.91,8.125,83.0,14.0,12.0,1014.0,5.0,18.0,0.0,2.0,1.0,12.0,2011/04/13,2011,4,13,2,208,1942,2150,11.81042414599383
2011-04-14,24.0,9.0,3.611111111111111,7.0,0.0,0.77,10.0,7.0,25.0,11.0,1022.0,5.0,18.0,0.0,3.0,1.0,16.5,2011/04/14,2011,4,14,3,528,2723,3251,17.44594305806124
2011-04-15,17.0,11.0,7.5,8.0,0.0,0.75,10.0,22.0,17.0,10.0,1027.0,5.0,18.0,1.0,4.0,0.0,14.0,2011/04/15,2011,4,15,4,642,2473,3115,13.788362667547682
2011-04-16,17.0,10.0,11.38888888888889,7.0,13.0,0.98,7.75,92.0,17.0,15.0,1024.0,5.0,18.0,0.0,5.0,1.0,13.5,2011/04/16,2011,4,16,5,121,674,795,12.629797972391348
2011-04-17,18.0,9.0,7.777777777777778,6.0,0.0,0.67,10.0,11.0,18.0,7.0,1014.0,5.0,18.0,0.0,6.0,0.0,13.5,2011/04/17,2011,4,17,6,1555,2186,3741,13.155471499589591
2011-04-18,23.0,12.0,4.444444444444445,13.0,,0.74,10.0,19.0,25.0,12.0,1017.0,5.0,18.0,0.0,0.0,0.0,17.5,2011/04/18,2011,4,18,0,668,2750,3418,18.370543773525945
2011-04-19,25.0,14.0,4.166666666666667,15.0,0.0,0.72,10.0,22.0,26.0,16.0,1016.0,5.0,18.0,0.0,1.0,1.0,19.5,2011/04/19,2011,4,19,1,409,2783,3192,20.667749839579763
2011-04-20,27.0,16.0,8.61111111111111,16.0,2.0,0.86,9.75,20.0,28.0,18.0,1016.0,5.0,18.0,0.0,2.0,1.0,21.5,2011/04/20,2011,4,20,2,612,3321,3933,22.466839938253433
2011-04-21,15.0,9.0,7.5,6.0,0.0,0.6,10.0,12.0,15.0,6.0,1029.0,5.0,18.0,0.0,3.0,1.0,12.0,2011/04/21,2011,4,21,3,744,3435,4179,11.450693239014484
2011-04-22,12.0,8.0,5.833333333333333,6.0,5.0,0.76,8.0,56.0,12.0,7.0,1030.0,5.0,18.0,0.0,4.0,1.0,10.0,2011/04/22,2011,4,22,4,177,1499,1676,9.5158984877623
2011-04-23,21.0,9.0,6.111111111111111,7.0,11.0,0.96,8.875,64.0,24.0,18.0,1026.0,5.0,18.0,0.0,5.0,1.0,15.0,2011/04/23,2011,4,23,5,1461,2574,4035,15.198494197835284
2011-04-24,29.0,18.0,3.333333333333333,18.0,9.0,0.87,9.25,26.0,30.0,18.0,1018.0,5.0,18.0,0.0,6.0,0.0,23.5,2011/04/24,2011,4,24,6,1708,2480,4188,25.23701804274704
2011-04-25,31.0,19.0,6.111111111111111,19.0,1.0,0.92,8.75,29.0,32.0,21.0,1017.0,5.0,18.0,0.0,0.0,0.0,25.0,2011/04/25,2011,4,25,0,772,3290,4062,26.71040208268233
2011-04-26,28.0,20.0,7.222222222222222,20.0,4.0,0.86,9.625,43.0,30.0,19.0,1016.0,5.0,18.0,0.0,1.0,1.0,24.0,2011/04/26,2011,4,26,1,676,3702,4378,25.49211739659405
2011-04-27,29.0,21.0,7.5,21.0,2.0,0.93,8.75,62.0,31.0,21.0,1014.0,5.0,18.0,0.0,2.0,1.0,25.0,2011/04/27,2011,4,27,2,546,3313,3859,26.64554452448028
2011-04-28,23.0,20.0,9.166666666666666,20.0,10.0,0.94,9.25,62.0,25.0,20.0,1010.0,5.0,18.0,0.0,3.0,1.0,21.5,2011/04/28,2011,4,28,3,568,3476,4044,22.426471186096762
2011-04-29,21.0,15.0,6.111111111111111,14.0,2.0,0.57,9.875,24.0,21.0,9.0,1017.0,5.0,18.0,0.0,4.0,1.0,18.0,2011/04/29,2011,4,29,4,878,3712,4590,18.6520665632894
2011-04-30,20.0,9.0,4.722222222222222,7.0,0.0,0.67,10.0,12.0,20.0,7.0,1024.0,5.0,19.0,0.0,5.0,1.0,14.5,2011/04/30,2011,4,30,5,1965,3347,5312,14.926356615840447
2011-05-01,22.0,14.0,4.722222222222222,13.0,1.0,0.62,9.375,30.0,24.0,10.0,1026.0,5.0,19.0,0.0,6.0,0.0,18.0,2011/05/01,2011,5,1,6,1137,2211,3348,18.880601352996067
2011-05-02,25.0,14.0,5.0,13.0,0.0,0.73,10.0,28.0,26.0,18.0,1024.0,5.0,19.0,0.0,0.0,0.0,19.5,2011/05/02,2011,5,2,0,846,3539,4385,20.532428390122625
2011-05-03,29.0,20.0,7.5,20.0,4.0,0.75,9.625,24.0,30.0,19.0,1018.0,5.0,19.0,0.0,1.0,1.0,24.5,2011/05/03,2011,5,3,1,603,3834,4437,26.06112716734698
2011-05-04,16.0,8.0,6.111111111111111,5.0,14.0,0.95,9.0,53.0,16.0,10.0,1022.0,5.0,19.0,0.0,2.0,1.0,12.0,2011/05/04,2011,5,4,2,253,2371,2624,11.744921832381168
2011-05-05,18.0,8.0,7.5,5.0,0.0,0.68,10.0,8.0,18.0,8.0,1023.0,5.0,19.0,0.0,3.0,1.0,13.0,2011/05/05,2011,5,5,3,613,3809,4422,12.619527953281086
2011-05-06,21.0,13.0,6.388888888888888,12.0,1.0,0.56,9.0,13.0,24.0,10.0,1018.0,5.0,19.0,0.0,4.0,1.0,17.0,2011/05/06,2011,5,6,4,892,3702,4594,17.4567321884452
2011-05-07,22.0,13.0,4.166666666666667,13.0,1.0,0.63,10.0,21.0,24.0,11.0,1014.0,5.0,19.0,0.0,5.0,1.0,17.5,2011/05/07,2011,5,7,5,1612,3098,4710,18.428336831344147
2011-05-08,23.0,14.0,3.333333333333333,13.0,1.0,0.84,9.375,22.0,25.0,12.0,1014.0,5.0,19.0,0.0,6.0,0.0,18.5,2011/05/08,2011,5,8,6,1401,2931,4332,19.725853842355274
2011-05-09,23.0,14.0,5.0,13.0,0.0,0.67,10.0,8.0,24.0,11.0,1017.0,5.0,19.0,0.0,0.0,0.0,18.5,2011/05/09,2011,5,9,0,661,3674,4335,19.397974423705705
2011-05-10,24.0,14.0,2.7777777777777777,13.0,,0.6,10.0,12.0,25.0,10.0,1018.0,5.0,19.0,0.0,1.0,1.0,19.0,2011/05/10,2011,5,10,1,691,4091,4782,20.410702066668662
2011-05-11,27.0,15.0,3.333333333333333,14.0,,0.74,9.0,18.0,27.0,14.0,1020.0,5.0,19.0,0.0,2.0,1.0,21.0,2011/05/11,2011,5,11,2,549,3623,4172,22.48143594255116
2011-05-12,23.0,15.0,4.166666666666667,15.0,0.0,0.83,9.0,16.0,25.0,16.0,1020.0,4.0,19.0,0.0,3.0,1.0,19.0,2011/05/12,2011,5,12,3,694,4161,4855,20.107896587520862
2011-05-13,23.0,15.0,4.444444444444445,15.0,1.0,0.89,8.0,89.0,25.0,16.0,1015.0,4.0,19.0,0.0,4.0,1.0,19.0,2011/05/13,2011,5,13,4,691,3405,4096,20.057860352526326
2011-05-14,20.0,13.0,6.388888888888888,12.0,12.0,0.96,6.25,100.0,20.0,19.0,1012.0,4.0,19.0,0.0,5.0,1.0,16.5,2011/05/14,2011,5,14,5,900,2502,3402,16.87924642461742
2011-05-15,25.0,14.0,4.722222222222222,13.0,5.0,0.97,7.375,69.0,27.0,20.0,1009.0,4.0,19.0,0.0,6.0,0.0,19.5,2011/05/15,2011,5,15,6,1582,2970,4552,20.575277668919895
2011-05-16,24.0,15.0,3.888888888888889,15.0,2.0,0.88,9.875,43.0,26.0,17.0,1006.0,4.0,19.0,0.0,0.0,0.0,19.5,2011/05/16,2011,5,16,0,773,3177,3950,20.71793647602905
2011-05-17,20.0,16.0,5.277777777777778,16.0,28.0,0.95,8.5,76.0,20.0,18.0,1008.0,4.0,19.0,0.0,1.0,1.0,18.0,2011/05/17,2011,5,17,1,678,3435,4113,18.783168217687006
2011-05-18,21.0,16.0,4.444444444444445,16.0,3.0,0.95,8.75,35.0,24.0,17.0,1012.0,4.0,19.0,0.0,2.0,1.0,18.5,2011/05/18,2011,5,18,2,535,3308,3843,19.495421492859535
2011-05-19,22.0,18.0,1.9444444444444444,18.0,8.0,0.95,9.5,45.0,25.0,17.0,1017.0,4.0,19.0,0.0,3.0,1.0,20.0,2011/05/19,2011,5,19,3,735,3826,4561,21.723817078614672
2011-05-20,23.0,15.0,5.0,15.0,1.0,0.91,9.75,17.0,25.0,15.0,1018.0,4.0,19.0,0.0,4.0,1.0,19.0,2011/05/20,2011,5,20,4,908,3998,4906,19.96520140691416
2011-05-21,27.0,16.0,3.333333333333333,16.0,0.0,0.78,10.0,11.0,28.0,17.0,1016.0,4.0,19.0,0.0,5.0,1.0,21.5,2011/05/21,2011,5,21,5,2258,3545,5803,23.032552362590334
2011-05-22,29.0,20.0,5.0,20.0,2.0,0.78,9.875,30.0,29.0,19.0,1018.0,4.0,19.0,0.0,6.0,0.0,24.5,2011/05/22,2011,5,22,6,1576,3078,4654,26.204698222207256
2011-05-23,26.0,18.0,6.388888888888888,18.0,10.0,0.93,9.125,49.0,28.0,21.0,1016.0,4.0,19.0,0.0,0.0,0.0,22.0,2011/05/23,2011,5,23,0,834,3435,4269,23.231589826723074
